year.from,month.from,day.from,year.to,month.to,day.to,week,numdate,raw.births.no.uhp,birth.trend,pop,inner.pop,raw.birth.rate,lin.birth.rate1,lin.birth.rate2
1754,12,24,1754,12,31,1,1754.981,271,286.1195,679981,679981,4.21E-04,0.000437975,0.000610578
1754,12,31,1755,1,7,2,1755,292,286.0638,680000,680000,4.21E-04,0.00043804,0.000610642
1755,1,7,1755,1,14,3,1755.019,301,286.0077,680095,680095,4.21E-04,0.000438104,0.000610707
1755,1,14,1755,1,21,4,1755.038,292,285.9512,680190,680190,4.20E-04,0.000437169,0.000609772
1755,1,21,1755,1,28,5,1755.058,329,285.8944,680290,680290,4.20E-04,0.000437237,0.00060984
1755,1,28,1755,2,4,6,1755.077,299,285.8373,680385,680385,4.20E-04,0.000437301,0.000609904
1755,2,4,1755,2,11,7,1755.096,313,285.7798,680480,680480,4.20E-04,0.000437366,0.000609969
1755,2,11,1755,2,18,8,1755.115,334,285.7221,680575,680575,4.20E-04,0.000437431,0.000610033
1755,2,18,1755,2,25,9,1755.134,312,285.664,680670,680670,4.20E-04,0.000437495,0.000610098
1755,2,25,1755,3,4,10,1755.153,303,285.6056,680765,680765,4.20E-04,0.00043756,0.000610163
1755,3,4,1755,3,11,11,1755.173,254,285.5469,680865,680865,4.19E-04,0.000436628,0.000609231
1755,3,11,1755,3,18,12,1755.192,280,285.4879,680960,680960,4.19E-04,0.000436693,0.000609295
1755,3,18,1755,3,25,13,1755.211,311,285.4286,681055,681055,4.19E-04,0.000436757,0.00060936
1755,3,25,1755,4,1,14,1755.23,320,285.369,681150,681150,4.19E-04,0.000436822,0.000609425
1755,4,1,1755,4,8,15,1755.249,338,285.3092,681245,681245,4.19E-04,0.000436886,0.000609489
1755,4,8,1755,4,15,16,1755.268,221,285.2491,681340,681340,4.19E-04,0.000436951,0.000609554
1755,4,15,1755,4,22,17,1755.288,331,285.1888,681440,681440,4.19E-04,0.000437019,0.000609622
1755,4,22,1755,4,29,18,1755.307,358,285.1282,681535,681535,4.18E-04,0.000436084,0.000608686
1755,4,29,1755,5,6,19,1755.326,294,285.0673,681630,681630,4.18E-04,0.000436148,0.000608751
1755,5,6,1755,5,13,20,1755.345,366,285.0063,681725,681725,4.18E-04,0.000436213,0.000608816
1755,5,13,1755,5,20,21,1755.364,302,284.945,681820,681820,4.18E-04,0.000436278,0.00060888
1755,5,20,1755,5,27,22,1755.384,281,284.8835,681920,681920,4.18E-04,0.000436346,0.000608948
1755,5,27,1755,6,3,23,1755.403,282,284.8217,682015,682015,4.18E-04,0.00043641,0.000609013
1755,6,3,1755,6,10,24,1755.422,288,284.7598,682110,682110,4.17E-04,0.000435475,0.000608078
1755,6,10,1755,6,17,25,1755.441,303,284.6977,682205,682205,4.17E-04,0.00043554,0.000608142
1755,6,17,1755,6,24,26,1755.46,253,284.6354,682300,682300,4.17E-04,0.000435604,0.000608207
1755,6,24,1755,7,1,27,1755.479,266,284.5729,682395,682395,4.17E-04,0.000435669,0.000608272
1755,7,1,1755,7,8,28,1755.499,282,284.5103,682495,682495,4.17E-04,0.000435737,0.00060834
1755,7,8,1755,7,15,29,1755.518,250,284.4474,682590,682590,4.17E-04,0.000435801,0.000608404
1755,7,15,1755,7,22,30,1755.537,257,284.3845,682685,682685,4.17E-04,0.000435866,0.000608469
1755,7,22,1755,7,29,31,1755.556,282,284.3213,682780,682780,4.16E-04,0.000434931,0.000607533
1755,7,29,1755,8,5,32,1755.575,215,284.2581,682875,682875,4.16E-04,0.000434995,0.000607598
1755,8,5,1755,8,12,33,1755.595,286,284.1947,682975,682975,4.16E-04,0.000435063,0.000607666
1755,8,12,1755,8,19,34,1755.614,308,284.1311,683070,683070,4.16E-04,0.000435128,0.000607731
1755,8,19,1755,8,26,35,1755.633,247,284.0675,683165,683165,4.16E-04,0.000435193,0.000607795
1755,8,26,1755,9,2,36,1755.652,299,284.0037,683260,683260,4.16E-04,0.000435257,0.00060786
1755,9,2,1755,9,9,37,1755.671,307,283.9398,683355,683355,4.16E-04,0.000435322,0.000607925
1755,9,9,1755,9,16,38,1755.69,289,283.8759,683450,683450,4.15E-04,0.000434386,0.000606989
1755,9,16,1755,9,23,39,1755.71,281,283.8118,683550,683550,4.15E-04,0.000434454,0.000607057
1755,9,23,1755,9,30,40,1755.729,275,283.7476,683645,683645,4.15E-04,0.000434519,0.000607122
1755,9,30,1755,10,7,41,1755.748,261,283.6834,683740,683740,4.15E-04,0.000434584,0.000607186
1755,10,7,1755,10,14,42,1755.767,267,283.6191,683835,683835,4.15E-04,0.000434648,0.000607251
1755,10,14,1755,10,21,43,1755.786,306,283.5548,683930,683930,4.15E-04,0.000434713,0.000607316
1755,10,21,1755,10,28,44,1755.805,251,283.4904,684025,684025,4.14E-04,0.000433778,0.00060638
1755,10,28,1755,11,4,45,1755.825,283,283.4259,684125,684125,4.14E-04,0.000433846,0.000606448
1755,11,4,1755,11,11,46,1755.844,243,283.3614,684220,684220,4.14E-04,0.00043391,0.000606513
1755,11,11,1755,11,18,47,1755.863,289,283.2969,684315,684315,4.14E-04,0.000433975,0.000606578
1755,11,18,1755,11,25,48,1755.882,209,283.2324,684410,684410,4.14E-04,0.00043404,0.000606642
1755,11,25,1755,12,2,49,1755.901,276,283.1678,684505,684505,4.14E-04,0.000434104,0.000606707
1755,12,2,1755,12,9,50,1755.921,310,283.1032,684605,684605,4.14E-04,0.000434172,0.000606775
1755,12,9,1755,12,16,51,1755.94,322,283.0387,684700,684700,4.13E-04,0.000433237,0.00060584
1755,12,16,1755,12,23,52,1755.959,274,282.9741,684795,684795,4.13E-04,0.000433301,0.000605904
1755,12,23,1755,12,30,53,1755.978,265,282.9096,684890,684890,4.13E-04,0.000433366,0.000605969
1755,12,30,1756,1,6,1,1755.997,274,282.845,684985,684985,4.13E-04,0.000433431,0.000606033
1756,1,6,1756,1,13,2,1756.016,291,282.7805,685080,685080,4.13E-04,0.000433495,0.000606098
1756,1,13,1756,1,20,3,1756.036,297,282.7161,685180,685180,4.13E-04,0.000433563,0.000606166
1756,1,20,1756,1,27,4,1756.055,306,282.6517,685275,685275,4.12E-04,0.000432628,0.000605231
1756,1,27,1756,2,3,5,1756.074,344,282.5873,685370,685370,4.12E-04,0.000432693,0.000605295
1756,2,3,1756,2,10,6,1756.093,302,282.523,685465,685465,4.12E-04,0.000432757,0.00060536
1756,2,10,1756,2,17,7,1756.112,288,282.4587,685560,685560,4.12E-04,0.000432822,0.000605425
1756,2,17,1756,2,24,8,1756.132,310,282.3946,685660,685660,4.12E-04,0.00043289,0.000605493
1756,2,24,1756,3,2,9,1756.151,301,282.3396,685755,685755,4.12E-04,0.000432954,0.000605557
1756,3,2,1756,3,9,10,1756.167,303,282.2756,685835,685835,4.12E-04,0.000433009,0.000605612
1756,3,9,1756,3,16,11,1756.186,305,282.2117,685930,685930,4.11E-04,0.000432074,0.000604676
1756,3,16,1756,3,23,12,1756.205,317,282.1479,686025,686025,4.11E-04,0.000432138,0.000604741
1756,3,23,1756,3,30,13,1756.225,340,282.0842,686125,686125,4.11E-04,0.000432206,0.000604809
1756,3,30,1756,4,6,14,1756.244,318,282.0206,686220,686220,4.11E-04,0.000432271,0.000604874
1756,4,6,1756,4,13,15,1756.263,274,281.9571,686315,686315,4.11E-04,0.000432335,0.000604938
1756,4,13,1756,4,20,16,1756.282,280,281.8938,686410,686410,4.11E-04,0.0004324,0.000605003
1756,4,20,1756,4,27,17,1756.301,268,281.8306,686505,686505,4.11E-04,0.000432465,0.000605067
1756,4,27,1756,5,4,18,1756.321,290,281.7676,686605,686605,4.10E-04,0.000431533,0.000604135
1756,5,4,1756,5,11,19,1756.34,301,281.7047,686700,686700,4.10E-04,0.000431597,0.0006042
1756,5,11,1756,5,18,20,1756.359,287,281.642,686795,686795,4.10E-04,0.000431662,0.000604265
1756,5,18,1756,5,25,21,1756.378,289,281.5794,686890,686890,4.10E-04,0.000431727,0.000604329
1756,5,25,1756,6,1,22,1756.397,303,281.517,686985,686985,4.10E-04,0.000431791,0.000604394
1756,6,1,1756,6,8,23,1756.416,283,281.4548,687080,687080,4.10E-04,0.000431856,0.000604459
1756,6,8,1756,6,15,24,1756.436,280,281.3928,687180,687180,4.09E-04,0.000430924,0.000603527
1756,6,15,1756,6,22,25,1756.455,225,281.331,687275,687275,4.09E-04,0.000430988,0.000603591
1756,6,22,1756,6,29,26,1756.474,256,281.2694,687370,687370,4.09E-04,0.000431053,0.000603656
1756,6,29,1756,7,6,27,1756.493,286,281.208,687465,687465,4.09E-04,0.000431118,0.00060372
1756,7,6,1756,7,13,28,1756.512,288,281.1469,687560,687560,4.09E-04,0.000431182,0.000603785
1756,7,13,1756,7,20,29,1756.532,256,281.0859,687660,687660,4.09E-04,0.00043125,0.000603853
1756,7,20,1756,7,27,30,1756.551,251,281.0252,687755,687755,4.09E-04,0.000431315,0.000603918
1756,7,27,1756,8,3,31,1756.57,256,280.9648,687850,687850,4.08E-04,0.00043038,0.000602982
1756,8,3,1756,8,10,32,1756.589,292,280.9046,687945,687945,4.08E-04,0.000430444,0.000603047
1756,8,10,1756,8,17,33,1756.608,263,280.8446,688040,688040,4.08E-04,0.000430509,0.000603112
1756,8,17,1756,8,24,34,1756.627,261,280.785,688135,688135,4.08E-04,0.000430573,0.000603176
1756,8,24,1756,8,31,35,1756.647,300,280.7256,688235,688235,4.08E-04,0.000430642,0.000603244
1756,8,31,1756,9,7,36,1756.666,265,280.6665,688330,688330,4.08E-04,0.000430706,0.000603309
1756,9,7,1756,9,14,37,1756.685,250,280.6076,688425,688425,4.08E-04,0.000430771,0.000603373
1756,9,14,1756,9,21,38,1756.704,293,280.5491,688520,688520,4.07E-04,0.000429835,0.000602438
1756,9,21,1756,9,28,39,1756.723,259,280.4909,688615,688615,4.07E-04,0.0004299,0.000602503
1756,9,28,1756,10,5,40,1756.742,271,280.4329,688710,688710,4.07E-04,0.000429965,0.000602567
1756,10,5,1756,10,12,41,1756.762,257,280.3753,688810,688810,4.07E-04,0.000430033,0.000602635
1756,10,12,1756,10,19,42,1756.781,254,280.3181,688905,688905,4.07E-04,0.000430097,0.0006027
1756,10,19,1756,10,26,43,1756.8,302,280.2611,689000,689000,4.07E-04,0.000430162,0.000602765
1756,10,26,1756,11,2,44,1756.819,308,280.2045,689095,689095,4.07E-04,0.000430227,0.000602829
1756,11,2,1756,11,9,45,1756.838,271,280.1483,689190,689190,4.06E-04,0.000429291,0.000601894
1756,11,9,1756,11,16,46,1756.858,299,280.0924,689290,689290,4.06E-04,0.000429359,0.000601962
1756,11,16,1756,11,23,47,1756.877,306,280.0369,689385,689385,4.06E-04,0.000429424,0.000602027
1756,11,23,1756,11,30,48,1756.896,302,279.9817,689480,689480,4.06E-04,0.000429488,0.000602091
1756,11,30,1756,12,7,49,1756.915,254,279.9269,689575,689575,4.06E-04,0.000429553,0.000602156
1756,12,7,1756,12,14,50,1756.934,324,279.8725,689670,689670,4.06E-04,0.000429618,0.00060222
1756,12,14,1756,12,21,51,1756.953,284,279.8185,689765,689765,4.06E-04,0.000429682,0.000602285
1756,12,21,1756,12,28,52,1756.973,235,279.7649,689865,689865,4.06E-04,0.00042975,0.000602353
1756,12,28,1757,1,4,1,1756.992,258,279.7117,689960,689960,4.05E-04,0.000428815,0.000601418
1757,1,4,1757,1,11,2,1757.011,270,279.659,690055,690055,4.05E-04,0.00042888,0.000601482
1757,1,11,1757,1,18,3,1757.03,291,279.6066,690150,690150,4.05E-04,0.000428944,0.000601547
1757,1,18,1757,1,25,4,1757.049,249,279.5547,690245,690245,4.05E-04,0.000429009,0.000601612
1757,1,25,1757,2,1,5,1757.068,294,279.5032,690340,690340,4.05E-04,0.000429073,0.000601676
1757,2,1,1757,2,8,6,1757.088,290,279.4522,690440,690440,4.05E-04,0.000429141,0.000601744
1757,2,8,1757,2,15,7,1757.107,323,279.4016,690535,690535,4.05E-04,0.000429206,0.000601809
1757,2,15,1757,2,22,8,1757.126,272,279.3515,690630,690630,4.04E-04,0.000428271,0.000600873
1757,2,22,1757,3,1,9,1757.145,270,279.3018,690725,690725,4.04E-04,0.000428335,0.000600938
1757,3,1,1757,3,8,10,1757.164,308,279.2526,690820,690820,4.04E-04,0.0004284,0.000601003
1757,3,8,1757,3,15,11,1757.184,319,279.2039,690920,690920,4.04E-04,0.000428468,0.000601071
1757,3,15,1757,3,22,12,1757.203,261,279.1557,691015,691015,4.04E-04,0.000428533,0.000601135
1757,3,22,1757,3,29,13,1757.222,228,279.108,691110,691110,4.04E-04,0.000428597,0.0006012
1757,3,29,1757,4,5,14,1757.241,288,279.0608,691205,691205,4.04E-04,0.000428662,0.000601265
1757,4,5,1757,4,12,15,1757.26,285,279.0141,691300,691300,4.04E-04,0.000428727,0.000601329
1757,4,12,1757,4,19,16,1757.279,286,278.9679,691395,691395,4.03E-04,0.000427791,0.000600394
1757,4,19,1757,4,26,17,1757.299,272,278.9223,691495,691495,4.03E-04,0.000427859,0.000600462
1757,4,26,1757,5,3,18,1757.318,295,278.8772,691590,691590,4.03E-04,0.000427924,0.000600527
1757,5,3,1757,5,10,19,1757.337,280,278.8326,691685,691685,4.03E-04,0.000427988,0.000600591
1757,5,10,1757,5,17,20,1757.356,290,278.7886,691780,691780,4.03E-04,0.000428053,0.000600656
1757,5,17,1757,5,24,21,1757.375,234,278.7452,691875,691875,4.03E-04,0.000428118,0.00060072
1757,5,24,1757,5,31,22,1757.395,239,278.7023,691975,691975,4.03E-04,0.000428186,0.000600788
1757,5,31,1757,6,7,23,1757.414,257,278.66,692070,692070,4.03E-04,0.00042825,0.000600853
1757,6,7,1757,6,14,24,1757.433,283,278.6182,692165,692165,4.03E-04,0.000428315,0.000600918
1757,6,14,1757,6,21,25,1757.452,274,278.5771,692260,692260,4.02E-04,0.00042738,0.000599982
1757,6,21,1757,6,28,26,1757.471,283,278.5365,692355,692355,4.02E-04,0.000427444,0.000600047
1757,6,28,1757,7,5,27,1757.49,239,278.4966,692450,692450,4.02E-04,0.000427509,0.000600112
1757,7,5,1757,7,12,28,1757.51,239,278.4572,692550,692550,4.02E-04,0.000427577,0.00060018
1757,7,12,1757,7,19,29,1757.529,255,278.4185,692645,692645,4.02E-04,0.000427641,0.000600244
1757,7,19,1757,7,26,30,1757.548,251,278.3804,692740,692740,4.02E-04,0.000427706,0.000600309
1757,7,26,1757,8,2,31,1757.567,262,278.3429,692835,692835,4.02E-04,0.000427771,0.000600373
1757,8,2,1757,8,9,32,1757.586,232,278.3061,692930,692930,4.02E-04,0.000427835,0.000600438
1757,8,9,1757,8,16,33,1757.605,255,278.2699,693025,693025,4.02E-04,0.0004279,0.000600503
1757,8,16,1757,8,23,34,1757.625,274,278.2344,693125,693125,4.01E-04,0.000426968,0.000599571
1757,8,23,1757,8,30,35,1757.644,248,278.1995,693220,693220,4.01E-04,0.000427033,0.000599635
1757,8,30,1757,9,6,36,1757.663,267,278.1653,693315,693315,4.01E-04,0.000427097,0.0005997
1757,9,6,1757,9,13,37,1757.682,239,278.1318,693410,693410,4.01E-04,0.000427162,0.000599765
1757,9,13,1757,9,20,38,1757.701,253,278.099,693505,693505,4.01E-04,0.000427226,0.000599829
1757,9,20,1757,9,27,39,1757.721,295,278.0668,693605,693605,4.01E-04,0.000427295,0.000599897
1757,9,27,1757,10,4,40,1757.74,250,278.0354,693700,693700,4.01E-04,0.000427359,0.000599962
1757,10,4,1757,10,11,41,1757.759,249,278.0046,693795,693795,4.01E-04,0.000427424,0.000600027
1757,10,11,1757,10,18,42,1757.778,261,277.9746,693890,693890,4.01E-04,0.000427488,0.000600091
1757,10,18,1757,10,25,43,1757.797,332,277.9453,693985,693985,4.01E-04,0.000427553,0.000600156
1757,10,25,1757,11,1,44,1757.816,262,277.9168,694080,694080,4.00E-04,0.000426618,0.00059922
1757,11,1,1757,11,8,45,1757.836,256,277.8889,694180,694180,4.00E-04,0.000426686,0.000599288
1757,11,8,1757,11,15,46,1757.855,291,277.8618,694275,694275,4.00E-04,0.00042675,0.000599353
1757,11,15,1757,11,22,47,1757.874,258,277.8355,694370,694370,4.00E-04,0.000426815,0.000599418
1757,11,22,1757,11,29,48,1757.893,287,277.8099,694465,694465,4.00E-04,0.00042688,0.000599482
1757,11,29,1757,12,6,49,1757.912,249,277.7851,694560,694560,4.00E-04,0.000426944,0.000599547
1757,12,6,1757,12,13,50,1757.932,255.5,277.7611,694660,694660,4.00E-04,0.000427012,0.000599615
1757,12,13,1757,12,20,51,1757.951,262,277.7378,694755,694755,4.00E-04,0.000427077,0.00059968
1757,12,20,1757,12,27,52,1757.97,202,277.7153,694850,694850,4.00E-04,0.000427141,0.000599744
1757,12,27,1758,1,3,1,1757.989,274,277.6937,694945,694945,4.00E-04,0.000427206,0.000599809
1758,1,3,1758,1,10,2,1758.008,265,277.6728,695040,695040,4.00E-04,0.000427271,0.000599873
1758,1,10,1758,1,17,3,1758.027,284,277.6528,695135,695135,3.99E-04,0.000426335,0.000598938
1758,1,17,1758,1,24,4,1758.047,273,277.6335,695235,695235,3.99E-04,0.000426403,0.000599006
1758,1,24,1758,1,31,5,1758.066,290,277.6151,695330,695330,3.99E-04,0.000426468,0.000599071
1758,1,31,1758,2,7,6,1758.085,299,277.5975,695425,695425,3.99E-04,0.000426533,0.000599135
1758,2,7,1758,2,14,7,1758.104,269,277.5808,695520,695520,3.99E-04,0.000426597,0.0005992
1758,2,14,1758,2,21,8,1758.123,277,277.5649,695615,695615,3.99E-04,0.000426662,0.000599265
1758,2,21,1758,2,28,9,1758.142,282,277.5499,695710,695710,3.99E-04,0.000426726,0.000599329
1758,2,28,1758,3,7,10,1758.162,281,277.5357,695810,695810,3.99E-04,0.000426795,0.000599397
1758,3,7,1758,3,14,11,1758.181,298,277.5224,695905,695905,3.99E-04,0.000426859,0.000599462
1758,3,14,1758,3,21,12,1758.2,247,277.51,696000,696000,3.99E-04,0.000426924,0.000599526
1758,3,21,1758,3,28,13,1758.219,279,277.4985,696095,696095,3.99E-04,0.000426988,0.000599591
1758,3,28,1758,4,4,14,1758.238,314,277.4878,696190,696190,3.99E-04,0.000427053,0.000599656
1758,4,4,1758,4,11,15,1758.258,244,277.4781,696290,696290,3.99E-04,0.000427121,0.000599724
1758,4,11,1758,4,18,16,1758.277,272,277.4693,696385,696385,3.98E-04,0.000426186,0.000598788
1758,4,18,1758,4,25,17,1758.296,272,277.4614,696480,696480,3.98E-04,0.00042625,0.000598853
1758,4,25,1758,5,2,18,1758.315,292,277.4544,696575,696575,3.98E-04,0.000426315,0.000598918
1758,5,2,1758,5,9,19,1758.334,289,277.4483,696670,696670,3.98E-04,0.00042638,0.000598982
1758,5,9,1758,5,16,20,1758.353,257,277.4432,696765,696765,3.98E-04,0.000426444,0.000599047
1758,5,16,1758,5,23,21,1758.373,301,277.439,696865,696865,3.98E-04,0.000426512,0.000599115
1758,5,23,1758,5,30,22,1758.392,293,277.4358,696960,696960,3.98E-04,0.000426577,0.00059918
1758,5,30,1758,6,6,23,1758.411,252,277.4335,697055,697055,3.98E-04,0.000426641,0.000599244
1758,6,6,1758,6,13,24,1758.43,255,277.4321,697150,697150,3.98E-04,0.000426706,0.000599309
1758,6,13,1758,6,20,25,1758.449,255.5,277.4317,697245,697245,3.98E-04,0.000426771,0.000599373
1758,6,20,1758,6,27,26,1758.468,256,277.4323,697340,697340,3.98E-04,0.000426835,0.000599438
1758,6,27,1758,7,4,27,1758.488,293,277.4338,697440,697440,3.98E-04,0.000426903,0.000599506
1758,7,4,1758,7,11,28,1758.507,251,277.4363,697535,697535,3.98E-04,0.000426968,0.000599571
1758,7,11,1758,7,18,29,1758.526,269,277.4397,697630,697630,3.98E-04,0.000427033,0.000599635
1758,7,18,1758,7,25,30,1758.545,263,277.4441,697725,697725,3.98E-04,0.000427097,0.0005997
1758,7,25,1758,8,1,31,1758.564,257,277.4495,697820,697820,3.98E-04,0.000427162,0.000599765
1758,8,1,1758,8,8,32,1758.584,264,277.4559,697920,697920,3.98E-04,0.00042723,0.000599833
1758,8,8,1758,8,15,33,1758.603,239,277.4632,698015,698015,3.98E-04,0.000427294,0.000599897
1758,8,15,1758,8,22,34,1758.622,254,277.4716,698110,698110,3.97E-04,0.000426359,0.000598962
1758,8,22,1758,8,29,35,1758.641,258,277.4809,698205,698205,3.97E-04,0.000426424,0.000599026
1758,8,29,1758,9,5,36,1758.66,251,277.4911,698300,698300,3.97E-04,0.000426488,0.000599091
1758,9,5,1758,9,12,37,1758.679,279,277.5024,698395,698395,3.97E-04,0.000426553,0.000599156
1758,9,12,1758,9,19,38,1758.699,238,277.5146,698495,698495,3.97E-04,0.000426621,0.000599224
1758,9,19,1758,9,26,39,1758.718,307,277.5279,698590,698590,3.97E-04,0.000426686,0.000599288
1758,9,26,1758,10,3,40,1758.737,282,277.5421,698685,698685,3.97E-04,0.00042675,0.000599353
1758,10,3,1758,10,10,41,1758.756,275,277.5573,698780,698780,3.97E-04,0.000426815,0.000599418
1758,10,10,1758,10,17,42,1758.775,283,277.5735,698875,698875,3.97E-04,0.00042688,0.000599482
1758,10,17,1758,10,24,43,1758.795,316,277.5906,698975,698975,3.97E-04,0.000426948,0.00059955
1758,10,24,1758,10,31,44,1758.814,320,277.6088,699070,699070,3.97E-04,0.000427012,0.000599615
1758,10,31,1758,11,7,45,1758.833,257,277.628,699165,699165,3.97E-04,0.000427077,0.00059968
1758,11,7,1758,11,14,46,1758.852,280,277.6482,699260,699260,3.97E-04,0.000427141,0.000599744
1758,11,14,1758,11,21,47,1758.871,289,277.6694,699355,699355,3.97E-04,0.000427206,0.000599809
1758,11,21,1758,11,28,48,1758.89,271,277.6915,699450,699450,3.97E-04,0.000427271,0.000599873
1758,11,28,1758,12,5,49,1758.91,287,277.7147,699550,699550,3.97E-04,0.000427339,0.000599941
1758,12,5,1758,12,12,50,1758.929,265,277.7389,699645,699645,3.97E-04,0.000427403,0.000600006
1758,12,12,1758,12,19,51,1758.948,297,277.7641,699740,699740,3.97E-04,0.000427468,0.000600071
1758,12,19,1758,12,26,52,1758.967,191,277.7903,699835,699835,3.97E-04,0.000427533,0.000600135
1758,12,26,1759,1,2,1,1758.986,326,277.8175,699930,699930,3.97E-04,0.000427597,0.0006002
1759,1,2,1759,1,9,2,1759.005,298,277.8457,700025,700025,3.97E-04,0.000427662,0.000600265
1759,1,9,1759,1,16,3,1759.025,304,277.875,700125,700125,3.97E-04,0.00042773,0.000600333
1759,1,16,1759,1,23,4,1759.044,255,277.9053,700220,700220,3.97E-04,0.000427794,0.000600397
1759,1,23,1759,1,30,5,1759.063,275,277.9365,700315,700315,3.97E-04,0.000427859,0.000600462
1759,1,30,1759,2,6,6,1759.082,267,277.9688,700410,700410,3.97E-04,0.000427924,0.000600526
1759,2,6,1759,2,13,7,1759.101,278,278.0022,700505,700505,3.97E-04,0.000427988,0.000600591
1759,2,13,1759,2,20,8,1759.121,261,278.0365,700605,700605,3.97E-04,0.000428056,0.000600659
1759,2,20,1759,2,27,9,1759.14,301,278.0719,700700,700700,3.97E-04,0.000428121,0.000600724
1759,2,27,1759,3,6,10,1759.159,253,278.1083,700795,700795,3.97E-04,0.000428186,0.000600788
1759,3,6,1759,3,13,11,1759.178,250,278.1457,700890,700890,3.97E-04,0.00042825,0.000600853
1759,3,13,1759,3,20,12,1759.197,293,278.1842,700985,700985,3.97E-04,0.000428315,0.000600918
1759,3,20,1759,3,27,13,1759.216,274,278.2236,701080,701080,3.97E-04,0.000428379,0.000600982
1759,3,27,1759,4,3,14,1759.236,274,278.2642,701180,701180,3.97E-04,0.000428448,0.00060105
1759,4,3,1759,4,10,15,1759.255,258,278.3057,701275,701275,3.97E-04,0.000428512,0.000601115
1759,4,10,1759,4,17,16,1759.274,305,278.3483,701370,701370,3.97E-04,0.000428577,0.00060118
1759,4,17,1759,4,24,17,1759.293,293,278.392,701465,701465,3.97E-04,0.000428641,0.000601244
