"","year.from","month.from","day.from","year.to","month.to","day.to","weeknum","numdate","birth","birth.no.mv","birth.no.uhp","birth.trend","birth.trend.fitted","birth.fitted"
"248",1846,9,26,1846,10,3,39,1846.73698630137,1359,1359,1359,1283.080642,1283.080642,1359
"249",1846,10,3,1846,10,10,40,1846.75616438356,1178,1178,1178,1284.01062,1284.01062,1178
"250",1846,10,10,1846,10,17,41,1846.77534246575,1287,1287,1287,1284.938789,1284.938789,1287
"251",1846,10,17,1846,10,24,42,1846.79452054795,1337,1337,1337,1285.86501,1285.86501,1337
"252",1846,10,24,1846,10,31,43,1846.81369863014,1345,1345,1345,1286.789288,1286.789288,1345
"253",1846,10,31,1846,11,7,44,1846.83287671233,1381,1381,1381,1287.71158,1287.71158,1381
"254",1846,11,7,1846,11,14,45,1846.85205479452,1429,1429,1429,1288.631843,1288.631843,1429
"255",1846,11,14,1846,11,21,46,1846.87123287671,1303,1303,1303,1289.550033,1289.550033,1303
"256",1846,11,21,1846,11,28,47,1846.8904109589,1273,1273,1273,1290.466108,1290.466108,1273
"257",1846,11,28,1846,12,5,48,1846.9095890411,1350,1350,1350,1291.380024,1291.380024,1350
"258",1846,12,5,1846,12,12,49,1846.92876712329,1252,1252,1252,1292.291739,1292.291739,1252
"259",1846,12,12,1846,12,19,50,1846.94794520548,1311,1311,1311,1293.201208,1293.201208,1311
"260",1846,12,19,1846,12,26,51,1846.96712328767,1192,1192,1192,1294.10839,1294.10839,1192
"261",1846,12,26,1847,1,2,52,1846.98630136986,1650,1650,1650,1295.01324,1295.01324,1650
"262",1847,1,2,1847,1,9,1,1847.00547945205,1347,1347,1347,1295.915763,1295.915763,1347
"263",1847,1,9,1847,1,16,2,1847.02465753425,1457,1457,1457,1296.815821,1296.815821,1457
"264",1847,1,16,1847,1,23,3,1847.04383561644,1334,1334,1334,1297.713419,1297.713419,1334
"265",1847,1,23,1847,1,30,4,1847.06301369863,1525,1525,1525,1298.608513,1298.608513,1525
"266",1847,1,30,1847,2,6,5,1847.08219178082,1326,1326,1326,1299.50106,1299.50106,1326
"267",1847,2,6,1847,2,13,6,1847.10136986301,1364,1364,1364,1300.391017,1300.391017,1364
"268",1847,2,13,1847,2,20,7,1847.12054794521,1389,1389,1389,1301.278341,1301.278341,1389
"269",1847,2,20,1847,2,27,8,1847.1397260274,1478,1478,1478,1302.162989,1302.162989,1478
"270",1847,2,27,1847,3,6,9,1847.15890410959,1390,1390,1390,1303.044917,1303.044917,1390
"271",1847,3,6,1847,3,13,10,1847.17808219178,1435,1435,1435,1303.924083,1303.924083,1435
"272",1847,3,13,1847,3,20,11,1847.19726027397,1517,1517,1517,1304.800443,1304.800443,1517
"273",1847,3,20,1847,3,27,12,1847.21643835616,1376,1376,1376,1305.673954,1305.673954,1376
"274",1847,3,27,1847,4,3,13,1847.23561643836,1448,1448,1448,1306.544619,1306.544619,1448
"275",1847,4,3,1847,4,10,14,1847.25479452055,1489,1489,1489,1307.412303,1307.412303,1489
"276",1847,4,10,1847,4,17,15,1847.27397260274,1338,1338,1338,1308.277009,1308.277009,1338
"277",1847,4,17,1847,4,24,16,1847.29315068493,1417,1417,1417,1309.138693,1309.138693,1417
"278",1847,4,24,1847,5,1,17,1847.31232876712,1276,1276,1276,1309.997313,1309.997313,1276
"279",1847,5,1,1847,5,8,18,1847.33150684932,1259,1259,1259,1310.852825,1310.852825,1259
"280",1847,5,8,1847,5,15,19,1847.35068493151,1327,1327,1327,1311.705187,1311.705187,1327
"281",1847,5,15,1847,5,22,20,1847.3698630137,1267,1267,1267,1312.554354,1312.554354,1267
"282",1847,5,22,1847,5,29,21,1847.38904109589,1273,1273,1273,1313.400284,1313.400284,1273
"283",1847,5,29,1847,6,5,22,1847.40821917808,1325,1325,1325,1314.242935,1314.242935,1325
"284",1847,6,5,1847,6,12,23,1847.42739726027,1177,1177,1177,1315.082262,1315.082262,1177
"285",1847,6,12,1847,6,19,24,1847.44657534247,1178,1178,1178,1315.918222,1315.918222,1178
"286",1847,6,19,1847,6,26,25,1847.46575342466,1355,1355,1355,1316.750816,1316.750816,1355
"287",1847,6,26,1847,7,3,26,1847.48493150685,1277,1277,1277,1317.579914,1317.579914,1277
"288",1847,7,3,1847,7,10,27,1847.50410958904,1199,1199,1199,1318.405516,1318.405516,1199
"289",1847,7,10,1847,7,17,28,1847.52328767123,1182,1182,1182,1319.227579,1319.227579,1182
"290",1847,7,17,1847,7,24,29,1847.54246575342,1210,1210,1210,1320.04606,1320.04606,1210
"291",1847,7,24,1847,7,31,30,1847.56164383562,1324,1324,1324,1320.860916,1320.860916,1324
"292",1847,7,31,1847,8,7,31,1847.58082191781,1240,1240,1240,1321.672103,1321.672103,1240
"293",1847,8,7,1847,8,14,32,1847.6,1232,1232,1232,1322.479578,1322.479578,1232
"294",1847,8,14,1847,8,21,33,1847.61917808219,1223,1223,1223,1323.283299,1323.283299,1223
"295",1847,8,21,1847,8,28,34,1847.63835616438,1222,1222,1222,1324.083222,1324.083222,1222
"296",1847,8,28,1847,9,4,35,1847.65753424658,1295,1295,1295,1324.879304,1324.879304,1295
"297",1847,9,4,1847,9,11,36,1847.67671232877,1277,1277,1277,1325.671502,1325.671502,1277
"298",1847,9,11,1847,9,18,37,1847.69589041096,1162,1162,1162,1326.459773,1326.459773,1162
"299",1847,9,18,1847,9,25,38,1847.71506849315,1260,1260,1260,1327.244114,1327.244114,1260
"300",1847,9,25,1847,10,2,39,1847.73424657534,1454,1454,1454,1328.024401,1328.024401,1454
"301",1847,10,2,1847,10,9,40,1847.75342465753,1241,1241,1241,1328.800631,1328.800631,1241
"302",1847,10,9,1847,10,16,41,1847.77260273973,1254,1254,1254,1329.572761,1329.572761,1254
"303",1847,10,16,1847,10,23,42,1847.79178082192,1257,1257,1257,1330.340748,1330.340748,1257
"304",1847,10,23,1847,10,30,43,1847.81095890411,1291,1291,1291,1331.104551,1331.104551,1291
"305",1847,10,30,1847,11,6,44,1847.8301369863,1336,1336,1336,1331.864148,1331.864148,1336
"306",1847,11,6,1847,11,13,45,1847.84931506849,1275,1275,1275,1332.619598,1332.619598,1275
"307",1847,11,13,1847,11,20,46,1847.86849315069,1256,1256,1256,1333.370994,1333.370994,1256
"308",1847,11,20,1847,11,27,47,1847.88767123288,1189,1189,1189,1334.118432,1334.118432,1189
"309",1847,11,27,1847,12,4,48,1847.90684931507,1323,1323,1323,1334.862005,1334.862005,1323
"310",1847,12,4,1847,12,11,49,1847.92602739726,1305,1305,1305,1335.601811,1335.601811,1305
"311",1847,12,11,1847,12,18,50,1847.94520547945,1319,1319,1319,1336.337984,1336.337984,1319
"312",1847,12,18,1847,12,25,51,1847.96438356164,1197,1197,1197,1337.070541,1337.070541,1197
"313",1847,12,25,1848,1,1,52,1847.98356164384,NA,1286.5,1286.5,1337.799616,1337.799616,1286.5
"314",1848,1,1,1848,1,8,1,1848.00273972603,1376,1376,1376,1338.525307,1338.525307,1376
"315",1848,1,8,1848,1,15,2,1848.02191780822,1436,1436,1436,1339.247707,1339.247707,1436
"316",1848,1,15,1848,1,22,3,1848.04109589041,1303,1303,1303,1339.966913,1339.966913,1303
"317",1848,1,22,1848,1,29,4,1848.0602739726,1346,1346,1346,1340.68302,1340.68302,1346
"318",1848,1,29,1848,2,5,5,1848.07945205479,1367,1367,1367,1341.396124,1341.396124,1367
"319",1848,2,5,1848,2,12,6,1848.09863013699,1673,1673,1673,1342.10632,1342.10632,1673
"320",1848,2,12,1848,2,19,7,1848.11780821918,1272,1272,1272,1342.813705,1342.813705,1272
"321",1848,2,19,1848,2,26,8,1848.13698630137,1364,1364,1364,1343.518372,1343.518372,1364
"322",1848,2,26,1848,3,4,9,1848.15616438356,1376,1376,1376,1344.120309,1344.120309,1376
"323",1848,3,4,1848,3,11,10,1848.17534246575,1480,1480,1480,1344.820185,1344.820185,1480
"324",1848,3,11,1848,3,18,11,1848.19452054795,1436,1436,1436,1345.517618,1345.517618,1436
"325",1848,3,18,1848,3,25,12,1848.21369863014,1554,1554,1554,1346.212703,1346.212703,1554
"326",1848,3,25,1848,4,1,13,1848.23287671233,1681,1681,1681,1346.905535,1346.905535,1681
"327",1848,4,1,1848,4,8,14,1848.25205479452,1340,1340,1340,1347.59621,1347.59621,1340
"328",1848,4,8,1848,4,15,15,1848.27123287671,1240,1240,1240,1348.284824,1348.284824,1240
"329",1848,4,15,1848,4,22,16,1848.2904109589,1298,1298,1298,1348.971473,1348.971473,1298
"330",1848,4,22,1848,4,29,17,1848.3095890411,1511,1511,1511,1349.656251,1349.656251,1511
"331",1848,4,29,1848,5,6,18,1848.32876712329,1522,1522,1522,1350.339255,1350.339255,1522
"332",1848,5,6,1848,5,13,19,1848.34794520548,1386,1386,1386,1351.020616,1351.020616,1386
"333",1848,5,13,1848,5,20,20,1848.36712328767,1367,1367,1367,1351.700355,1351.700355,1367
"334",1848,5,20,1848,5,27,21,1848.38630136986,1472,1472,1472,1352.378592,1352.378592,1472
"335",1848,5,27,1848,6,3,22,1848.40547945205,1344,1344,1344,1353.055407,1353.055407,1344
"336",1848,6,3,1848,6,10,23,1848.42465753425,1371,1371,1371,1353.730883,1353.730883,1371
"337",1848,6,10,1848,6,17,24,1848.44383561644,1268,1268,1268,1354.405099,1354.405099,1268
"338",1848,6,17,1848,6,24,25,1848.46301369863,1354,1354,1354,1355.078138,1355.078138,1354
"339",1848,6,24,1848,7,1,26,1848.48219178082,1552,1552,1552,1355.750079,1355.750079,1552
"340",1848,7,1,1848,7,8,27,1848.50136986301,1282,1282,1282,1356.421005,1356.421005,1282
"341",1848,7,8,1848,7,15,28,1848.52054794521,1326,1326,1326,1357.090996,1357.090996,1326
"342",1848,7,15,1848,7,22,29,1848.5397260274,1309,1309,1309,1357.760134,1357.760134,1309
"343",1848,7,22,1848,7,29,30,1848.55890410959,1396,1396,1396,1358.428499,1358.428499,1396
"344",1848,7,29,1848,8,5,31,1848.57808219178,1300,1300,1300,1359.096207,1359.096207,1300
"345",1848,8,5,1848,8,12,32,1848.59726027397,1343,1343,1343,1359.76327,1359.76327,1343
"346",1848,8,12,1848,8,19,33,1848.61643835616,1288,1288,1288,1360.429804,1360.429804,1288
"347",1848,8,19,1848,8,26,34,1848.63561643836,1325,1325,1325,1361.095889,1361.095889,1325
"348",1848,8,26,1848,9,2,35,1848.65479452055,1328,1328,1328,1361.761608,1361.761608,1328
"349",1848,9,2,1848,9,9,36,1848.67397260274,1337,1337,1337,1362.42704,1362.42704,1337
"350",1848,9,9,1848,9,16,37,1848.69315068493,1302,1302,1302,1363.092268,1363.092268,1302
"351",1848,9,16,1848,9,23,38,1848.71232876712,1250,1250,1250,1363.757371,1363.757371,1250
"352",1848,9,23,1848,9,30,39,1848.73150684932,1227,1227,1227,1364.422432,1364.422432,1227
"353",1848,9,30,1848,10,7,40,1848.75068493151,1273,1273,1273,1365.087531,1365.087531,1273
"354",1848,10,7,1848,10,14,41,1848.7698630137,1303,1303,1303,1365.75275,1365.75275,1303
"355",1848,10,14,1848,10,21,42,1848.78904109589,1166,1166,1166,1366.418169,1366.418169,1166
"356",1848,10,21,1848,10,28,43,1848.80821917808,1411,1411,1411,1367.083904,1367.083904,1411
"357",1848,10,28,1848,11,4,44,1848.82739726027,1461,1461,1461,1367.749968,1367.749968,1461
"358",1848,11,4,1848,11,11,45,1848.84657534247,1367,1367,1367,1368.416475,1368.416475,1367
"359",1848,11,11,1848,11,18,46,1848.86575342466,1291,1291,1291,1369.083506,1369.083506,1291
"360",1848,11,18,1848,11,25,47,1848.88493150685,1366,1366,1366,1369.751144,1369.751144,1366
"361",1848,11,25,1848,12,2,48,1848.90410958904,1371,1371,1371,1370.419469,1370.419469,1371
"362",1848,12,2,1848,12,9,49,1848.92328767123,1380,1380,1380,1371.088561,1371.088561,1380
"363",1848,12,9,1848,12,16,50,1848.94246575342,1397,1397,1397,1371.758503,1371.758503,1397
"364",1848,12,16,1848,12,23,51,1848.96164383562,1521,1521,1521,1372.429375,1372.429375,1521
"365",1848,12,23,1848,12,30,52,1848.98082191781,1458,1458,1458,1373.101259,1373.101259,1458
"366",1848,12,30,1849,1,6,53,1849,1312,1312,1312,1373.774235,1373.774235,1312
"367",1849,1,6,1849,1,13,1,1849.01643835616,1421,1421,1421,1374.448384,1374.448384,1421
"368",1849,1,13,1849,1,20,2,1849.03561643836,1528,1528,1528,1375.123823,1375.123823,1528
"369",1849,1,20,1849,1,27,3,1849.05479452055,1576,1576,1576,1375.800563,1375.800563,1576
"370",1849,1,27,1849,2,3,4,1849.07397260274,1443,1443,1443,1376.478719,1376.478719,1443
"371",1849,2,3,1849,2,10,5,1849.09315068493,1673,1673,1673,1377.158373,1377.158373,1673
"372",1849,2,10,1849,2,17,6,1849.11232876712,1497,1497,1497,1377.839606,1377.839606,1497
"373",1849,2,17,1849,2,24,7,1849.13150684931,1490,1490,1490,1378.5225,1378.5225,1490
"374",1849,2,24,1849,3,3,8,1849.15068493151,1547,1547,1547,1379.207134,1379.207134,1547
"375",1849,3,3,1849,3,10,9,1849.1698630137,1544,1544,1544,1379.89359,1379.89359,1544
"376",1849,3,10,1849,3,17,10,1849.18904109589,1521,1521,1521,1380.58195,1380.58195,1521
"377",1849,3,17,1849,3,24,11,1849.20821917808,1445,1445,1445,1381.272294,1381.272294,1445
"378",1849,3,24,1849,3,31,12,1849.22739726027,1621,1621,1621,1381.964703,1381.964703,1621
"379",1849,3,31,1849,4,7,13,1849.24657534247,1225,1225,1225,1382.659259,1382.659259,1225
"380",1849,4,7,1849,4,14,14,1849.26575342466,1346,1346,1346,1383.356079,1383.356079,1346
"381",1849,4,14,1849,4,21,15,1849.28493150685,1348,1348,1348,1384.055171,1384.055171,1348
"382",1849,4,21,1849,4,28,16,1849.30410958904,1528,1528,1528,1384.756653,1384.756653,1528
"383",1849,4,28,1849,5,5,17,1849.32328767123,1522,1522,1522,1385.460606,1385.460606,1522
"384",1849,5,5,1849,5,12,18,1849.34246575342,1479,1479,1479,1386.16711,1386.16711,1479
"385",1849,5,12,1849,5,19,19,1849.36164383562,1398,1398,1398,1386.876248,1386.876248,1398
"386",1849,5,19,1849,5,26,20,1849.38082191781,1311,1311,1311,1387.5881,1387.5881,1311
"387",1849,5,26,1849,6,2,21,1849.4,1354,1354,1354,1388.302747,1388.302747,1354
"388",1849,6,2,1849,6,9,22,1849.41917808219,1391,1391,1391,1389.02027,1389.02027,1391
"389",1849,6,9,1849,6,16,23,1849.43835616438,1443,1443,1443,1389.740751,1389.740751,1443
"390",1849,6,16,1849,6,23,24,1849.45753424658,1255,1255,1255,1390.46427,1390.46427,1255
"391",1849,6,23,1849,6,30,25,1849.47671232877,1551,1551,1551,1391.190909,1391.190909,1551
"392",1849,6,30,1849,7,7,26,1849.49589041096,1277,1277,1277,1391.920748,1391.920748,1277
"393",1849,7,7,1849,7,14,27,1849.51506849315,1226,1226,1226,1392.653907,1392.653907,1226
"394",1849,7,14,1849,7,21,28,1849.53424657534,1213,1213,1213,1393.390391,1393.390391,1213
"395",1849,7,21,1849,7,28,29,1849.55342465753,1313,1313,1313,1394.130318,1394.130318,1313
"396",1849,7,28,1849,8,4,30,1849.57260273973,1393,1393,1393,1394.873771,1394.873771,1393
"397",1849,8,4,1849,8,11,31,1849.59178082192,1259,1259,1259,1395.62083,1395.62083,1259
"398",1849,8,11,1849,8,18,32,1849.61095890411,1334,1334,1334,1396.371575,1396.371575,1334
"399",1849,8,18,1849,8,25,33,1849.6301369863,1317,1317,1317,1397.126089,1397.126089,1317
"400",1849,8,25,1849,9,1,34,1849.64931506849,1227,1227,1227,1397.884452,1397.884452,1227
"401",1849,9,1,1849,9,8,35,1849.66849315068,1301,1301,1301,1398.646746,1398.646746,1301
"402",1849,9,8,1849,9,15,36,1849.68767123288,1302,1302,1302,1399.413051,1399.413051,1302
"403",1849,9,15,1849,9,22,37,1849.70684931507,1400,1400,1400,1400.183448,1400.183448,1400
"404",1849,9,22,1849,9,29,38,1849.72602739726,1526,1526,1526,1400.95802,1400.95802,1526
"405",1849,9,29,1849,10,6,39,1849.74520547945,1182,1182,1182,1401.736886,1401.736886,1182
"406",1849,10,6,1849,10,13,40,1849.76438356164,1271,1271,1271,1402.520042,1402.520042,1271
"407",1849,10,13,1849,10,20,41,1849.78356164384,1363,1363,1363,1403.307576,1403.307576,1363
"408",1849,10,20,1849,10,27,42,1849.80273972603,1328,1328,1328,1404.099534,1404.099534,1328
"409",1849,10,27,1849,11,3,43,1849.82191780822,1416,1416,1416,1404.895957,1404.895957,1416
"410",1849,11,3,1849,11,10,44,1849.84109589041,1413,1413,1413,1405.69689,1405.69689,1413
"411",1849,11,10,1849,11,17,45,1849.8602739726,1226,1226,1226,1406.502376,1406.502376,1226
"412",1849,11,17,1849,11,24,46,1849.87945205479,1457,1457,1457,1407.312457,1407.312457,1457
"413",1849,11,24,1849,12,1,47,1849.89863013699,1291,1291,1291,1408.127179,1408.127179,1291
"414",1849,12,1,1849,12,8,48,1849.91780821918,1338,1338,1338,1408.946583,1408.946583,1338
"415",1849,12,8,1849,12,15,49,1849.93698630137,1309,1309,1309,1409.770714,1409.770714,1309
"416",1849,12,15,1849,12,22,50,1849.95616438356,1353,1353,1353,1410.599615,1410.599615,1353
"417",1849,12,22,1849,12,29,51,1849.97534246575,1226,1226,1226,1411.433373,1411.433373,1226
"418",1849,12,29,1850,1,5,52,1849.99452054795,1542,1542,1542,1412.271944,1412.271944,1542
"419",1850,1,5,1850,1,12,1,1850.01369863014,1369,1369,1369,1413.115415,1413.115415,1369
"420",1850,1,12,1850,1,19,2,1850.03287671233,1383,1383,1383,1413.96383,1413.96383,1383
"421",1850,1,19,1850,1,26,3,1850.05205479452,1494,1494,1494,1414.817228,1414.817228,1494
"422",1850,1,26,1850,2,2,4,1850.07123287671,1488,1488,1488,1415.675637,1415.675637,1488
"423",1850,2,2,1850,2,9,5,1850.0904109589,1497,1497,1497,1416.539061,1416.539061,1497
"424",1850,2,9,1850,2,16,6,1850.1095890411,1476,1476,1476,1417.407499,1417.407499,1476
"425",1850,2,16,1850,2,23,7,1850.12876712329,1536,1536,1536,1418.280941,1418.280941,1536
"426",1850,2,23,1850,3,2,8,1850.14794520548,1591,1591,1591,1419.159378,1419.159378,1591
"427",1850,3,2,1850,3,9,9,1850.16712328767,1476,1476,1476,1420.0428,1420.0428,1476
"428",1850,3,9,1850,3,16,10,1850.18630136986,1384,1384,1384,1420.931195,1420.931195,1384
"429",1850,3,16,1850,3,23,11,1850.20547945205,1462,1462,1462,1421.8246,1421.8246,1462
"430",1850,3,23,1850,3,30,12,1850.22465753425,1431,1431,1431,1422.722911,1422.722911,1431
"431",1850,3,30,1850,4,6,13,1850.24383561644,1343,1343,1343,1423.626166,1423.626166,1343
"432",1850,4,6,1850,4,13,14,1850.26301369863,1473,1473,1473,1424.534352,1424.534352,1473
"433",1850,4,13,1850,4,20,15,1850.28219178082,1471,1471,1471,1425.447461,1425.447461,1471
"434",1850,4,20,1850,4,27,16,1850.30136986301,1499,1499,1499,1426.365481,1426.365481,1499
"435",1850,4,27,1850,5,4,17,1850.32054794521,1456,1456,1456,1427.288402,1427.288402,1456
"436",1850,5,4,1850,5,11,18,1850.3397260274,1320,1320,1320,1428.216215,1428.216215,1320
"437",1850,5,11,1850,5,18,19,1850.35890410959,1490,1490,1490,1429.148907,1429.148907,1490
"438",1850,5,18,1850,5,25,20,1850.37808219178,1342,1342,1342,1430.08647,1430.08647,1342
"439",1850,5,25,1850,6,1,21,1850.39726027397,1374,1374,1374,1431.028892,1431.028892,1374
"440",1850,6,1,1850,6,8,22,1850.41643835616,1358,1358,1358,1431.976164,1431.976164,1358
"441",1850,6,8,1850,6,15,23,1850.43561643836,1260,1260,1260,1432.928324,1432.928324,1260
"442",1850,6,15,1850,6,22,24,1850.45479452055,1430,1430,1430,1433.885264,1433.885264,1430
"443",1850,6,22,1850,6,29,25,1850.47397260274,1447,1447,1447,1434.847022,1434.847022,1447
"444",1850,6,29,1850,7,6,26,1850.49315068493,1247,1247,1247,1435.813587,1435.813587,1247
"445",1850,7,6,1850,7,13,27,1850.51232876712,1299,1299,1299,1436.78495,1436.78495,1299
"446",1850,7,13,1850,7,20,28,1850.53150684932,1193,1193,1193,1437.761101,1437.761101,1193
"447",1850,7,20,1850,7,27,29,1850.55068493151,1344,1344,1344,1438.742028,1438.742028,1344
"448",1850,7,27,1850,8,3,30,1850.5698630137,1484,1484,1484,1439.727721,1439.727721,1484
"449",1850,8,3,1850,8,10,31,1850.58904109589,1391,1391,1391,1440.718171,1440.718171,1391
"450",1850,8,10,1850,8,17,32,1850.60821917808,1363,1363,1363,1441.713366,1441.713366,1363
"451",1850,8,17,1850,8,24,33,1850.62739726027,1416,1416,1416,1442.713296,1442.713296,1416
"452",1850,8,24,1850,8,31,34,1850.64657534247,1461,1461,1461,1443.717952,1443.717952,1461
"453",1850,8,31,1850,9,7,35,1850.66575342466,1474,1474,1474,1444.727374,1444.727374,1474
"454",1850,9,7,1850,9,14,36,1850.68493150685,1409,1409,1409,1445.741449,1445.741449,1409
"455",1850,9,14,1850,9,21,37,1850.70410958904,1374,1374,1374,1446.760217,1446.760217,1374
"456",1850,9,21,1850,9,28,38,1850.72328767123,1473,1473,1473,1447.783668,1447.783668,1473
"457",1850,9,28,1850,10,5,39,1850.74246575342,1402,1402,1402,1448.811793,1448.811793,1402
"458",1850,10,5,1850,10,12,40,1850.76164383562,1369,1369,1369,1449.84458,1449.84458,1369
"459",1850,10,12,1850,10,19,41,1850.78082191781,1502,1502,1502,1450.88202,1450.88202,1502
"460",1850,10,19,1850,10,26,42,1850.8,1362,1362,1362,1451.924102,1451.924102,1362
"461",1850,10,26,1850,11,2,43,1850.81917808219,1519,1519,1519,1452.970815,1452.970815,1519
"462",1850,11,2,1850,11,9,44,1850.83835616438,1577,1577,1577,1454.02215,1454.02215,1577
"463",1850,11,9,1850,11,16,45,1850.85753424658,1581,1581,1581,1455.078095,1455.078095,1581
"464",1850,11,16,1850,11,23,46,1850.87671232877,1381,1381,1381,1456.138641,1456.138641,1381
"465",1850,11,23,1850,11,30,47,1850.89589041096,1482,1482,1482,1457.203777,1457.203777,1482
"466",1850,11,30,1850,12,7,48,1850.91506849315,1558,1558,1558,1458.273548,1458.273548,1558
"467",1850,12,7,1850,12,14,49,1850.93424657534,1434,1434,1434,1459.347834,1459.347834,1434
"468",1850,12,14,1850,12,21,50,1850.95342465753,1477,1477,1477,1460.426678,1460.426678,1477
"469",1850,12,21,1850,12,28,51,1850.97260273973,1370,1370,1370,1461.510071,1461.510071,1370
